2104.2,0.11697,,,,,
2108.3,0.11721,,,,,
2112.5,0.11744,,,,,
2116.7,0.11768,,,,,
2120.8,0.11791,,,,,
2125.0,0.11815,,,,,
2129.2,0.11838,,,,,
2133.3,0.11862,,,,,
2137.5,0.11885,,,,,
2141.7,0.11909,,,,,
2145.8,0.11933,,,,,
2150.0,0.11956,,,,,
2154.2,0.11980,,,,,
2158.3,0.12003,,,,,
2162.5,0.12027,,,,,
2166.7,0.12050,,,,,
2170.8,0.12074,,,,,
2175.0,0.12097,,,,,
2179.2,0.12121,,,,,
2183.3,0.12145,,,,,
2187.5,0.12168,,,,,
2191.7,0.12192,,,,,
2195.8,0.12215,,,,,
2200.0,0.12239,,,,,
2204.2,0.12262,,,,,
2208.3,0.12286,,,,,
2212.5,0.12309,,,,,
2216.7,0.12333,,,,,
2220.8,0.12357,,,,,
2225.0,0.12380,,,,,
2229.2,0.12404,,,,,
2233.3,0.12427,,,,,
2237.5,0.12451,,,,,
2241.7,0.12475,,,,,
2245.8,0.12498,,,,,
2250.0,0.12522,,,,,
2254.2,0.12545,,,,,
2258.3,0.12569,,,,,
2262.5,0.12592,,,,,
2266.7,0.12616,,,,,
2270.8,0.12640,,,,,
2275.0,0.12663,,,,,
2279.2,0.12687,,,,,
2283.3,0.12710,,,,,
2287.5,0.12734,,,,,
2291.7,0.12758,,,,,
2295.8,0.12781,,,,,
2300.0,0.12805,,,,,
2304.2,0.12828,,,,,
2308.3,0.12852,,,,,
2312.5,0.12876,,,,,
2316.7,0.12899,,,,,
2320.8,0.12923,,,,,
2325.0,0.12946,,,,,
2329.2,0.12970,,,,,
2333.3,0.12994,,,,,
2337.5,0.13017,,,,,
2341.7,0.13041,,,,,
2345.8,0.13065,,,,,
2350.0,0.13088,,,,,
2354.2,0.13112,,,,,
2358.3,0.13135,,,,,
2362.5,0.13159,,,,,
2366.7,0.13183,,,,,
2370.8,0.13206,,,,,
2375.0,0.13230,,,,,
2379.2,0.13254,,,,,
2383.3,0.13277,,,,,
2387.5,0.13301,,,,,
2391.7,0.13324,,,,,
2395.8,0.13348,,,,,
2400.0,0.13372,,,,,
2404.2,0.13395,,,,,
2408.3,0.13419,,,,,
2412.5,0.13443,,,,,
2416.7,0.13466,,,,,
2420.8,0.13490,,,,,
2425.0,0.13514,,,,,
2429.2,0.13537,,,,,
2433.3,0.13561,,,,,
2437.5,0.13585,,,,,
2441.7,0.13608,,,,,
2445.8,0.13632,,,,,
2450.0,0.13656,,,,,
2454.2,0.13679,,,,,
2458.3,0.13703,,,,,
2462.5,0.13727,,,,,
2466.7,0.13750,,,,,
2470.8,0.13774,,,,,
2475.0,0.13797,,,,,
2479.2,0.13821,,,,,
2483.3,0.13845,,,,,
2487.5,0.13869,,,,,
2491.7,0.13892,,,,,
2495.8,0.13916,,,,,
2500.0,0.13940,,,,,
